"sep=,"
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/berkeley_db-5.3.21/_cppstats_featurelocations/db/db_vrfy.c.xml,HAVE_FTRUNCATE;HAVE_PARTITION;HAVE_QUEUE
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/berkeley_db-5.3.21/_cppstats_featurelocations/db/db_vrfy_stub.c.xml,HAVE_VERIFY
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/berkeley_db-5.3.21/_cppstats_featurelocations/db/db_vrfyutil.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/berkeley_db-5.3.21/_cppstats_featurelocations/db/partition.c.xml,CONFIG_TEST;HAVE_HASH;HAVE_PARTITION;HAVE_VERIFY
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/berkeley_db-5.3.21/_cppstats_featurelocations/dbinc/atomic.h.xml,DB_WIN32;DB_WINCE;HAVE_ATOMIC_SOLARIS;HAVE_ATOMIC_SUPPORT;HAVE_ATOMIC_X86_GCC_ASSEMBLY;HAVE_MUTEX_SUPPORT;_DB_ATOMIC_H_;_MSC_VER;__cplusplus
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/berkeley_db-5.3.21/_cppstats_featurelocations/dbinc/btree.h.xml,BTREE_DEBUG;HAVE_COMPRESSION;_DB_BTREE_H_;__cplusplus
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/berkeley_db-5.3.21/_cppstats_featurelocations/dbinc/clock.h.xml,HAVE_MIXED_SIZE_ADDRESSING;_DB_CLOCK_H_;__cplusplus
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/berkeley_db-5.3.21/_cppstats_featurelocations/dbinc/crypto.h.xml,HAVE_CRYPTO;HAVE_CRYPTO_IPP;_DB_CRYPTO_H_;__cplusplus
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/berkeley_db-5.3.21/_cppstats_featurelocations/dbinc/cxx_int.h.xml,_DB_CXX_INT_H_
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/berkeley_db-5.3.21/_cppstats_featurelocations/dbinc/db_am.h.xml,DEBUG_RECOVER;HAVE_COMPRESSION;HAVE_HASH;_DB_AM_H_;__cplusplus
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/berkeley_db-5.3.21/_cppstats_featurelocations/dbinc/db_dispatch.h.xml,_DB_DISPATCH_H_;__cplusplus
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/berkeley_db-5.3.21/_cppstats_featurelocations/dbinc/db_join.h.xml,_DB_JOIN_H_;__cplusplus
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/berkeley_db-5.3.21/_cppstats_featurelocations/dbinc/db_page.h.xml,_DB_PAGE_H_;__cplusplus
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/berkeley_db-5.3.21/_cppstats_featurelocations/dbinc/db_swap.h.xml,_DB_SWAP_H_;__cplusplus
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/berkeley_db-5.3.21/_cppstats_featurelocations/dbinc/db_upgrade.h.xml,_DB_UPGRADE_H_;__cplusplus
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/berkeley_db-5.3.21/_cppstats_featurelocations/dbinc/db_verify.h.xml,_DB_VERIFY_H_;__cplusplus
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/berkeley_db-5.3.21/_cppstats_featurelocations/dbinc/debug.h.xml,CONFIG_TEST;DEBUG_ROP;DEBUG_WOP;DIAGNOSTIC;STDC_HEADERS;UMRW;_DB_DEBUG_H_;__GNUC_MINOR__;__GNUC__;__STDC__;__cplusplus
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/berkeley_db-5.3.21/_cppstats_featurelocations/dbinc/fop.h.xml,_DB_FOP_H_;__cplusplus
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/berkeley_db-5.3.21/_cppstats_featurelocations/dbinc/globals.h.xml,DB_WIN32;DB_WINCE;HAVE_VXWORKS;_DB_GLOBALS_H_;__cplusplus
