"sep=,"
FILENAME,LOC,NOFC,LOF,ANDAVG,ANDSTDEV,SDEGMEAN,SDEGSTD,TDEGMEAN,TDEGSTD,HOM,HET,HOHE,GRANGL,GRANFL,GRANBL,GRANSL,GRANEL,GRANML,GRANERR,NDMAX,NOFPFCMEAN,NOFPFCSTD
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/vim-7.4/_cppstats/mark.c.xml,1378,15,636,1.2941176470588236,0.4601789933084224,,,,,,,,8,24,19,0,2,0,0,2,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/vim-7.4/_cppstats/mbyte.c.xml,4761,51,4526,2.382608695652174,0.9232152881883917,,,,,,,,42,53,29,0,4,0,0,5,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/vim-7.4/_cppstats/memfile.c.xml,998,30,86,1.7647058823529411,1.1562432251572006,,,,,,,,8,13,20,0,0,0,0,5,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/vim-7.4/_cppstats/memfile_test.c.xml,92,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/vim-7.4/_cppstats/memline.c.xml,3728,33,1147,1.1574074074074074,0.3905911416617346,,,,,,,,18,42,54,2,3,8,0,3,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/vim-7.4/_cppstats/menu.c.xml,1989,24,1802,2.3297872340425534,0.5161540545295764,,,,,,,,20,27,40,0,7,3,0,4,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/vim-7.4/_cppstats/message.c.xml,3630,36,1648,1.685897435897436,0.8636343848545285,,,,,,,,29,43,53,23,25,0,9,4,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/vim-7.4/_cppstats/misc1.c.xml,7516,70,5173,1.5276595744680852,0.7914344133431088,,,,,,,,38,110,95,3,26,0,0,4,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/vim-7.4/_cppstats/misc2.c.xml,4780,94,2367,1.3849372384937237,0.6169380001624496,,,,,,,,54,97,71,2,21,6,2,4,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/vim-7.4/_cppstats/move.c.xml,2291,20,650,1.1702127659574468,0.3907567831522245,,,,,,,,6,54,99,0,41,0,6,3,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/vim-7.4/_cppstats/nbdebug.c.xml,101,4,87,1.8333333333333333,0.408248290463863,,,,,,,,3,1,1,0,0,0,2,2,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/vim-7.4/_cppstats/nbdebug.h.xml,34,2,26,1.6666666666666667,0.5773502691896257,,,,,,,,4,0,0,0,0,0,0,2,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/vim-7.4/_cppstats/netbeans.c.xml,2940,30,2772,2.2222222222222223,0.5700877125495691,,,,,,,,24,32,38,0,1,0,0,5,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/vim-7.4/_cppstats/normal.c.xml,7298,60,3281,1.3325635103926097,0.5530028600309957,,,,,,,,47,147,193,3,46,5,8,3,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/vim-7.4/_cppstats/ops.c.xml,5187,31,2600,1.3428571428571427,0.508936531841273,,,,,,,,47,75,103,6,18,8,6,3,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/vim-7.4/_cppstats/option.c.xml,9831,118,3986,1.237851662404092,0.5811371152540414,,,,,,,,105,634,284,8,21,5,2,6,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/vim-7.4/_cppstats/option.h.xml,1035,89,314,1.2303030303030302,0.6683091371024827,,,,,,,,137,39,0,0,0,0,0,6,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/vim-7.4/_cppstats/os_amiga.c.xml,1210,17,341,1.2530120481927711,0.4373806037491804,,,,,,,,22,49,33,2,2,0,0,2,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/vim-7.4/_cppstats/os_amiga.h.xml,169,46,62,1.125,0.3342186823915959,,,,,,,,48,0,0,0,0,0,0,2,,
