"sep=,"
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/f_readpng.c.xml,PNG_LIBPNG_VER_MAJOR;PNG_LIBPNG_VER_MINOR;USE_ALPHA;png_set_quantize
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/f_readpng.h.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/f_readppm.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/f_readppm.h.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/f_readtif.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/f_readtif.h.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/f_readxbm.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/f_readxbm.h.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/f_readxpm.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/f_readxpm.h.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/f_save.c.xml,DONT_SHOW_DEPTHS;I18N
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/f_save.h.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/f_util.c.xml,HAVE_GETCWD;HAVE_STRERROR;S_IWGRP;S_IWOTH;S_IWUSR
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/f_util.h.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/f_wrpcx.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/f_wrpng.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/f_wrpng.h.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/fig.h.xml,ANCIENT;BSD;CRAY;FIG_H;HAVE_CONFIG_H;HAVE_DECL_S_IFDIR;HAVE_DECL_S_IWRITE;HAVE_FEATURES_H;HAVE_STRERROR;HAVE_SYS_FILE_H;I18N;ISC;MOTOROLA;Mips;SCO;SCO324;SVR4;SYSV;SYSV386;USL;X_NOT_POSIX;X_NOT_STDC_ENV;XtSpecificationRelease;_AIX;_POSIX_SOURCE;__CYGWIN__;__FreeBSD__;__GLIBC__;__GNU_LIBRARY__;__NetBSD__;__STDC__;__bsdi__;__convex__;__hpux;__osf__;apollo;frandom;glibc;ibm032;linux;macII;sparc;sun;titan;ultrix
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xfig-3.2.6/_cppstats_featurelocations/src/figx.h.xml,FIGX_H;XAW3D;XAW3D1_5E
