"sep=,"
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gp_strdl.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gp_sysv.c.xml,HZ
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gp_unifn.c.xml,__CYGWIN__;__MINGW32__
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gp_unifs.c.xml,DEBUG;FILENAME_MAX;GS_NO_FILESYSTEM;HAVE_FILE64;HAVE_FSEEKO;HAVE_MKSTEMP;HAVE_MKSTEMP64;HAVE_PREAD_PWRITE;O_LARGEFILE;__hpux
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gp_unix.c.xml,DEBUG_CLOCK;GS_DEVS_SHARED;GS_DEVS_SHARED_DIR;GS_NO_FILESYSTEM;HAVE_FONTCONFIG;HAVE_STRERROR;__PROTOTYPES__;gettimeofday_no_timezone;use_times_for_usertime
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gp_upapr.c.xml,MEMENTO;USE_LIBPAPER
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gp_vms.c.xml,VMS;__DECC
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gp_wgetv.c.xml,GS_NO_UTF8;METRO;__WIN32__
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gp_win32.c.xml,METRO;__DLL__;__WIN32__
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gp_wpapr.c.xml,LOCALE_IPAPERSIZE;METRO
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gp_wsync.c.xml,FALLBACK_TO_OLD_THREADING_FUNCTIONS;METRO;__BORLANDC__;__WATCOMC__
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gp_wutf8.c.xml,GS_NO_UTF8
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gpcheck.h.xml,CHECK_INTERRUPTS;gpcheck_INCLUDED
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gpgetenv.h.xml,gpgetenv_INCLUDED
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gpmisc.c.xml,O_BINARY;O_LARGEFILE
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gpmisc.h.xml,gpmisc_INCLUDED
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gpsync.h.xml,BOBBIN;gpsync_INCLUDED
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gs_dll_call.h.xml,GSDLLAPI;GSDLLCALL;GSDLLEXPORT;GS_DLL_CALL_H;OS2;_Windows;__IBMC__;__MACOS__;__WINDOWS__
