"sep=,"
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_long.h.xml,SIZEOF_SIZE_T;SIZEOF_ZEND_LONG;ZEND_ENABLE_ZVAL_LONG64;ZEND_LONG_H;ZEND_WIN32;_LP64;_WIN64;__LP64__;__x86_64__
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_modules.h.xml,MODULES_H;ZTS
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_multibyte.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_multibyte.h.xml,ZEND_MULTIBYTE_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_multiply.h.xml,PHP_HAVE_BUILTIN_SMULLL_OVERFLOW;PHP_HAVE_BUILTIN_SMULL_OVERFLOW;SIZEOF_LONG;SIZEOF_LONG_LONG;SIZEOF_SIZE_T;SIZEOF_ZEND_LONG;ZEND_MULTIPLY_H;ZEND_WIN32;_M_X64;__GNUC__;__ILP32__;__aarch64__;__arm__;__i386__;__native_client__;__powerpc64__;__x86_64__;i386
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_object_handlers.c.xml,DEBUG_OBJECT_HANDLERS;MBO_0;ZEND_ALLOCA_MAX_SIZE
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_object_handlers.h.xml,ZEND_OBJECT_HANDLERS_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_objects.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_objects.h.xml,ZEND_OBJECTS_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_objects_API.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_objects_API.h.xml,ZEND_OBJECTS_API_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_opcode.c.xml,ZTS
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_operators.c.xml,HAVE_STRCOLL;SIZEOF_ZEND_LONG;ZEND_DVAL_TO_LVAL_CAST_OK;ZEND_ULONG_MAX;ZEND_USE_TOLOWER_L
