projectandfeature,methodname,totaltraces,truetraces,precision,recall
openvpn-2.4.3-enable_ofb_cfb_mode,BM25,116,1,0.008620689655172414,1.0
openvpn-2.4.3-have_cpp_vararg_macro_iso,Classic vector model,177,1,0.005649717514124294,1.0
openvpn-2.4.3-have_rsa_meth_set_pub_dec,BM25,150,1,0.006666666666666667,1.0
openvpn-2.4.3-mbuf_h,Classic vector model,11,1,0.09090909090909091,1.0
openvpn-2.4.3-uint8_max,BM25,117,1,0.008547008547008548,1.0
openvpn-2.4.3-pedantic,Classic vector model,3,1,0.3333333333333333,1.0
openvpn-2.4.3-have_openlog,BM25,1,1,0.0,0.0
openvpn-2.4.3-have_ftruncate,Classic vector model,190,1,0.0,0.0
openvpn-2.4.3-syslog_capability,BM25,13,1,0.07692307692307693,1.0
openvpn-2.4.3-have_dsa_get0_pqg,Classic vector model,189,1,0.005291005291005291,1.0
openvpn-2.4.3-siocsiftxqlen,BM25,1,1,1.0,1.0
openvpn-2.4.3-p2mp_server,Classic vector model,68,1,0.014705882352941176,1.0
openvpn-2.4.3-have_config_h,BM25,108,1,0.009259259259259259,1.0
openvpn-2.4.3-enable_auto_userid,Classic vector model,91,1,0.0,0.0
openvpn-2.4.3-tun_pass_buffer,BM25,143,1,0.006993006993006993,1.0
openvpn-2.4.3-have_chdir,Classic vector model,185,1,0.0,0.0
openvpn-2.4.3-have_config_msvc_local_h,Classic vector model,152,1,0.0,0.0
openvpn-2.4.3-dup_cn,Classic vector model,47,1,0.0,0.0
openvpn-2.4.3-have_unlink,BM25,10,1,0.1,1.0
openvpn-2.4.3-have_winsock2_h,BM25,5,1,0.2,1.0
openvpn-2.4.3-ssl_common_h_,Classic vector model,173,1,0.0,0.0
openvpn-2.4.3-otime_h,Classic vector model,19,1,0.05263157894736842,1.0
openvpn-2.4.3-have_resolv_h,BM25,15,1,0.06666666666666667,1.0
openvpn-2.4.3-bio_debug,BM25,66,1,0.015151515151515152,1.0
openvpn-2.4.3-have_daemon,Classic vector model,184,1,0.0,0.0
openvpn-2.4.3-ipv6_v6only,Classic vector model,28,1,0.03571428571428571,1.0
openvpn-2.4.3-schedule_test,BM25,68,1,0.014705882352941176,1.0
openvpn-2.4.3-ping_inline_h,Classic vector model,88,1,0.0,0.0
openvpn-2.4.3-management_echo_pull_info,BM25,109,1,0.009174311926605505,1.0
openvpn-2.4.3-have_rsa_set0_key,BM25,13,1,0.07692307692307693,1.0
openvpn-2.4.3-have_chsize,Classic vector model,189,1,0.0,0.0
openvpn-2.4.3-have_stdio_h,BM25,23,1,0.043478260869565216,1.0
openvpn-2.4.3-ipv6_recvpktinfo,Classic vector model,29,1,0.0,0.0
openvpn-2.4.3-enable_management,BM25,102,1,0.00980392156862745,1.0
openvpn-2.4.3-select,BM25,28,1,0.03571428571428571,1.0
openvpn-2.4.3-openvpn_plugin_h_,Classic vector model,177,1,0.0,0.0
openvpn-2.4.3-ipproto_tcp,BM25,20,1,0.05,1.0
openvpn-2.4.3-extended_socket_error_capability,Classic vector model,116,1,0.0,0.0
openvpn-2.4.3-shaper_use_fp,BM25,35,1,0.02857142857142857,1.0
openvpn-2.4.3-have_hmac_ctx_new,BM25,109,1,0.009174311926605505,1.0
openvpn-2.4.3-have_ssl_ctx_get_default_passwd_cb,BM25,131,1,0.007633587786259542,1.0
openvpn-2.4.3-test_get_default_gateway,Classic vector model,127,1,0.007874015748031496,1.0
openvpn-2.4.3-mbedtls_ssl_major_version_3,BM25,19,1,0.05263157894736842,1.0
openvpn-2.4.3-push_defined,Classic vector model,133,1,0.0,0.0
openvpn-2.4.3-enable_selinux,BM25,90,1,0.011111111111111112,1.0
openvpn-2.4.3-have_x509_object_free,BM25,59,1,0.01694915254237288,1.0
openvpn-2.4.3-cert_system_store_current_user,Classic vector model,109,1,0.009174311926605505,1.0
openvpn-2.4.3-common_h,Classic vector model,57,1,0.017543859649122806,1.0
openvpn-2.4.3-have_evp_pkey_id,Classic vector model,195,1,0.005128205128205128,1.0
openvpn-2.4.3-openvpn_memstats_h,BM25,6,1,0.16666666666666666,1.0
openvpn-2.4.3-pf_inline_h,Classic vector model,94,1,0.0,0.0
openvpn-2.4.3-ntlm,BM25,6,1,0.16666666666666666,1.0
openvpn-2.4.3-log_rw,Classic vector model,161,1,0.0,0.0
openvpn-2.4.3-enable_feature_tun_persist,BM25,105,1,0.009523809523809525,1.0
openvpn-2.4.3-ssl_mode_release_buffers,Classic vector model,176,1,0.0,0.0
openvpn-2.4.3-management_def_auth,BM25,42,1,0.023809523809523808,1.0
openvpn-2.4.3-session_id_h,Classic vector model,200,1,0.0,0.0
openvpn-2.4.3-have_getpeereid,BM25,1,1,1.0,1.0
openvpn-2.4.3-buffer_h,Classic vector model,125,1,0.0,0.0
openvpn-2.4.3-reliable_h,BM25,6,1,0.16666666666666666,1.0
openvpn-2.4.3-crypto_backend_h_,Classic vector model,63,1,0.0,0.0
openvpn-2.4.3-default_pkcs11_module,BM25,43,1,0.023255813953488372,1.0
openvpn-2.4.3-unicode,Classic vector model,2,1,0.0,0.0
openvpn-2.4.3-mudp_h,BM25,2,1,0.5,1.0
openvpn-2.4.3-have_net_tun_if_tun_h,Classic vector model,193,1,0.0051813471502590676,1.0
openvpn-2.4.3-manage_h,Classic vector model,45,1,0.0,0.0
openvpn-2.4.3-enable_strict_options_check,BM25,143,1,0.006993006993006993,1.0
openvpn-2.4.3-lz4_force_sw_bitcount,BM25,86,1,0.011627906976744186,1.0
openvpn-2.4.3-_win32_wce,Classic vector model,43,1,0.0,0.0
openvpn-2.4.3-have_hmac_ctx_free,BM25,47,1,0.02127659574468085,1.0
openvpn-2.4.3-_win32_winnt,Classic vector model,43,1,0.023255813953488372,1.0
openvpn-2.4.3-constants,Classic vector model,7,1,0.0,0.0
openvpn-2.4.3-have_setsid,BM25,1,1,1.0,1.0
openvpn-2.4.3-have_getpass,Classic vector model,191,1,0.005235602094240838,1.0
openvpn-2.4.3-have_sys_inotify_h,BM25,95,1,0.010526315789473684,1.0
openvpn-2.4.3-have_setgid,Classic vector model,189,1,0.005291005291005291,1.0
openvpn-2.4.3-enable_pkcs11,Classic vector model,94,1,0.010638297872340425,1.0
openvpn-2.4.3-rsa_f_rsa_ossl_private_encrypt,BM25,35,1,0.02857142857142857,1.0
openvpn-2.4.3-enable_multihome,Classic vector model,92,1,0.010869565217391304,1.0
openvpn-2.4.3-integer_h,BM25,22,1,0.045454545454545456,1.0
openvpn-2.4.3-have_sys_mman_h,BM25,105,1,0.009523809523809525,1.0
openvpn-2.4.3-openvpn_memstats_h,Classic vector model,187,1,0.0,0.0
openvpn-2.4.3-list_test,BM25,105,1,0.009523809523809525,1.0
openvpn-2.4.3-have_lzo_lzoutil_h,Classic vector model,189,1,0.005291005291005291,1.0
openvpn-2.4.3-proxy_h,Classic vector model,23,1,0.043478260869565216,1.0
openvpn-2.4.3-have_getpid,Classic vector model,184,1,0.0,0.0
openvpn-2.4.3-have_umask,Classic vector model,190,1,0.0,0.0
openvpn-2.4.3-pkcs11_backend_h_,BM25,33,1,0.030303030303030304,1.0
openvpn-2.4.3-target_darwin,Classic vector model,19,1,0.0,0.0
openvpn-2.4.3-have_getpeername,BM25,2,1,0.5,1.0
openvpn-2.4.3-openvpn_h,BM25,1,1,1.0,1.0
openvpn-2.4.3-enable_lzo,Classic vector model,93,1,0.010752688172043012,1.0
openvpn-2.4.3-ntlm_h,BM25,6,1,0.16666666666666666,1.0
openvpn-2.4.3-ip_pmtudisc_want,Classic vector model,172,1,0.0,0.0
openvpn-2.4.3-ip_mtu_discover,BM25,35,1,0.02857142857142857,1.0
openvpn-2.4.3-have_evp_pkey_get0_dsa,Classic vector model,185,1,0.005405405405405406,1.0
openvpn-2.4.3-max_hmac_key_length,Classic vector model,154,1,0.0,0.0
openvpn-2.4.3-scm_rights,Classic vector model,10,1,0.0,0.0
openvpn-2.4.3-pid_test,Classic vector model,77,1,0.0,0.0
openvpn-2.4.3-enable_small,Classic vector model,90,1,0.0,0.0
openvpn-2.4.3-static_assert,Classic vector model,76,1,0.013157894736842105,1.0
openvpn-2.4.3-fragment_h,Classic vector model,17,1,0.058823529411764705,1.0
openvpn-2.4.3-mbedtls_ssl_cbc_record_splitting,Classic vector model,178,1,0.0,0.0
openvpn-2.4.3-circ_list_h,BM25,78,1,0.01282051282051282,1.0
openvpn-2.4.3-ifconfig_pool_test,BM25,76,1,0.013157894736842105,1.0
openvpn-2.4.3-openssl_version_number,Classic vector model,171,1,0.0,0.0
openvpn-2.4.3-character_class_debug,BM25,66,1,0.015151515151515152,1.0
openvpn-2.4.3-openvpn_ssl_h,Classic vector model,195,1,0.0,0.0
openvpn-2.4.3-mss_h,Classic vector model,14,1,0.0,0.0
openvpn-2.4.3-ping_h,BM25,34,1,0.029411764705882353,1.0
openvpn-2.4.3-use_valgrind,BM25,3,1,0.3333333333333333,1.0
openvpn-2.4.3-openvpn_comp_h,Classic vector model,196,1,0.0,0.0
openvpn-2.4.3-unix_sock_support,Classic vector model,183,1,0.0,0.0
openvpn-2.4.3-have_syslog,BM25,7,1,0.14285714285714285,1.0
openvpn-2.4.3-have_strings_h,Classic vector model,177,1,0.0,0.0
openvpn-2.4.3-occ_h,BM25,34,1,0.029411764705882353,1.0
openvpn-2.4.3-tlscrypt_h,BM25,1,1,1.0,1.0
openvpn-2.4.3-product_tap_debug,Classic vector model,84,1,0.011904761904761904,1.0
openvpn-2.4.3-have_epoll_create,BM25,47,1,0.02127659574468085,1.0
openvpn-2.4.3-have_evp_md_ctx_reset,Classic vector model,182,1,0.005494505494505495,1.0
openvpn-2.4.3-heapmode,BM25,1,1,1.0,1.0
openvpn-2.4.3-enable_performance_metrics,Classic vector model,92,1,0.010869565217391304,1.0
openvpn-2.4.3-use_comp,BM25,7,1,0.0,0.0
openvpn-2.4.3-_inc_versionhelpers,Classic vector model,200,1,0.005,1.0
openvpn-2.4.3-epoll,Classic vector model,3,1,0.3333333333333333,1.0
openvpn-2.4.3-sig_h,BM25,113,1,0.008849557522123894,1.0
openvpn-2.4.3-have_decl_so_mark,Classic vector model,116,1,0.0,0.0
openvpn-2.4.3-have_grp_h,Classic vector model,189,1,0.0,0.0
openvpn-2.4.3-status_h,BM25,71,1,0.014084507042253521,1.0
openvpn-2.4.3-have_netinet_in_h,BM25,4,1,0.25,1.0
openvpn-2.4.3-_service_h,Classic vector model,33,1,0.0,0.0
openvpn-2.4.3-p2mp,BM25,28,1,0.03571428571428571,1.0
openvpn-2.4.3-have_x509_store_get0_objects,Classic vector model,182,1,0.005494505494505495,1.0
openvpn-2.4.3-have_evp_cipher_ctx_new,Classic vector model,185,1,0.005405405405405406,1.0
openvpn-2.4.3-tcp_nodelay,BM25,17,1,0.058823529411764705,1.0
openvpn-2.4.3-fwpm_session_flag_dynamic,Classic vector model,171,1,0.005847953216374269,1.0
openvpn-2.4.3-mbedtls_ssl_minor_version_2,BM25,18,1,0.05555555555555555,1.0
openvpn-2.4.3-have_getgrnam,Classic vector model,190,1,0.005263157894736842,1.0
openvpn-2.4.3-have_evp_cipher_ctx_free,Classic vector model,183,1,0.00546448087431694,1.0
openvpn-2.4.3-dmalloc,BM25,7,1,0.14285714285714285,1.0
openvpn-2.4.3-target_openbsd,Classic vector model,18,1,0.0,0.0
openvpn-2.4.3-have_netinet_ip_h,Classic vector model,187,1,0.0,0.0
openvpn-2.4.3-mtu_h,Classic vector model,31,1,0.0,0.0
openvpn-2.4.3-have_rsa_meth_set_pub_enc,Classic vector model,140,1,0.007142857142857143,1.0
openvpn-2.4.3-lz4_deprecate_warning_defblock,Classic vector model,40,1,0.025,1.0
openvpn-2.4.3-interval_debug,Classic vector model,74,1,0.0,0.0
openvpn-2.4.3-misc_h,Classic vector model,56,1,0.017857142857142856,1.0
openvpn-2.4.3-managment_external_key,BM25,26,1,0.038461538461538464,1.0
openvpn-2.4.3-enable_fragment,BM25,93,1,0.010752688172043012,1.0
openvpn-2.4.3-lz4_gcc_version,Classic vector model,189,1,0.005291005291005291,1.0
openvpn-2.4.3-enable_crypto_openssl,Classic vector model,109,1,0.009174311926605505,1.0
openvpn-2.4.3-wifexited,BM25,3,1,0.3333333333333333,1.0
openvpn-2.4.3-have_ws2tcpip_h,BM25,4,1,0.25,1.0
openvpn-2.4.3-have_linux_if_tun_h,Classic vector model,181,1,0.0,0.0
openvpn-2.4.3-have_strerror,Classic vector model,183,1,0.00546448087431694,1.0
openvpn-2.4.3-have_inttypes_h,Classic vector model,189,1,0.0,0.0
openvpn-2.4.3-ip_pktinfo,BM25,5,1,0.2,1.0
openvpn-2.4.3-syshead_h,Classic vector model,87,1,0.011494252873563218,1.0
openvpn-2.4.3-if_namesize,Classic vector model,2,1,0.5,1.0
openvpn-2.4.3-abort_on_error,Classic vector model,3,1,0.0,0.0
openvpn-2.4.3-prng_test,Classic vector model,64,1,0.0,0.0
openvpn-2.4.3-have_ssl_ctx_get_default_passwd_cb_userdata,Classic vector model,163,1,0.0,0.0
openvpn-2.4.3-have_signal_h,Classic vector model,183,1,0.0,0.0
openvpn-2.4.3-forward_h,Classic vector model,38,1,0.02631578947368421,1.0
openvpn-2.4.3-cmsg_nxthdr,Classic vector model,4,1,0.0,0.0
openvpn-2.4.3-ssl_verify_openssl_h_,Classic vector model,161,1,0.0,0.0
openvpn-2.4.3-need_compat_lz4,Classic vector model,85,1,0.011764705882352941,1.0
openvpn-2.4.3-have_rsa_get0_key,Classic vector model,184,1,0.005434782608695652,1.0
openvpn-2.4.3-have_nice,Classic vector model,185,1,0.0,0.0
openvpn-2.4.3-lz4_commondefs_only,BM25,76,1,0.013157894736842105,1.0
openvpn-2.4.3-etimedout,Classic vector model,3,1,0.0,0.0
openvpn-2.4.3-enable_iproute,BM25,90,1,0.011111111111111112,1.0
openvpn-2.4.3-packet_truncation_check,Classic vector model,151,1,0.006622516556291391,1.0
openvpn-2.4.3-evp_ciph_flag_aead_cipher,Classic vector model,104,1,0.009615384615384616,1.0
openvpn-2.4.3-schedule_h,BM25,17,1,0.058823529411764705,1.0
openvpn-2.4.3-helper_h,Classic vector model,24,1,0.0,0.0
openvpn-2.4.3-have_msghdr,BM25,5,1,0.0,0.0
openvpn-2.4.3-gen_path_test,BM25,87,1,0.011494252873563218,1.0
openvpn-2.4.3-connect_nonblock,Classic vector model,50,1,0.0,0.0
openvpn-2.4.3-sslapi,BM25,3,1,0.3333333333333333,1.0
openvpn-2.4.3-have_dsa_bits,Classic vector model,179,1,0.00558659217877095,1.0
openvpn-2.4.3-ipv6_mtu_discover,BM25,51,1,0.0196078431372549,1.0
openvpn-2.4.3-have_setuid,Classic vector model,189,1,0.005291005291005291,1.0
openvpn-2.4.3-fd_misc_h,BM25,106,1,0.009433962264150943,1.0
openvpn-2.4.3-have_dup2,Classic vector model,187,1,0.0053475935828877,1.0
openvpn-2.4.3-ssl_backend_h_,BM25,27,1,0.037037037037037035,1.0
openvpn-2.4.3-openvpn_win32_h,Classic vector model,167,1,0.0,0.0
openvpn-2.4.3-simulate_dhcp_failed,BM25,74,1,0.013513513513513514,1.0
openvpn-2.4.3-enable_ip_pktinfo,BM25,93,1,0.010752688172043012,1.0
openvpn-2.4.3-have_rsa_meth_set_priv_dec,Classic vector model,140,1,0.007142857142857143,1.0
openvpn-2.4.3-ipproto_ip,Classic vector model,184,1,0.0,0.0
openvpn-2.4.3-have_stropts_h,BM25,2,1,0.5,1.0
openvpn-2.4.3-have_linux_types_h,Classic vector model,180,1,0.005555555555555556,1.0
openvpn-2.4.3-memdbg_h,BM25,49,1,0.02040816326530612,1.0
openvpn-2.4.3-have_getsockname,Classic vector model,187,1,0.0,0.0
openvpn-2.4.3-buffer_list_aggregate_test,BM25,146,1,0.00684931506849315,1.0
openvpn-2.4.3-status_printf_test,Classic vector model,121,1,0.0,0.0
openvpn-2.4.3-shaper_debug,BM25,64,1,0.015625,1.0
openvpn-2.4.3-auto_userid,Classic vector model,5,1,0.2,1.0
openvpn-2.4.3-enable_x509altusername,BM25,90,1,0.011111111111111112,1.0
openvpn-2.4.3-have_netinet_in_systm_h,BM25,4,1,0.25,1.0
openvpn-2.4.3-ssl_mbedtls_h_,BM25,14,1,0.07142857142857142,1.0
openvpn-2.4.3-use_64_bit_counters,Classic vector model,146,1,0.0,0.0
openvpn-2.4.3-openvpn_lzo_h,BM25,8,1,0.125,1.0
openvpn-2.4.3-have_hmac_ctx_reset,BM25,96,1,0.010416666666666666,1.0
openvpn-2.4.3-lock_ex,Classic vector model,155,1,0.0,0.0
openvpn-2.4.3-platform_h,BM25,29,1,0.034482758620689655,1.0
openvpn-2.4.3-have_basename,BM25,3,1,0.3333333333333333,1.0
openvpn-2.4.3-info_callback_ssl_const,BM25,109,1,0.009174311926605505,1.0
openvpn-2.4.3-pf_unix,BM25,28,1,0.03571428571428571,1.0
openvpn-2.4.3-verify_alignment,Classic vector model,53,1,0.0,0.0
openvpn-2.4.3-plugin_def_auth,Classic vector model,174,1,0.0,0.0
openvpn-2.4.3-route_h,BM25,43,1,0.023255813953488372,1.0
openvpn-2.4.3-interval_h,Classic vector model,33,1,0.0,0.0
openvpn-2.4.3-have_sys_wait_h,BM25,111,1,0.009009009009009009,1.0
openvpn-2.4.3-_cryptoapi_h_,Classic vector model,9,1,0.1111111111111111,1.0
openvpn-2.4.3-have_flock,BM25,1,1,1.0,1.0
openvpn-2.4.3-have_sendmsg,Classic vector model,189,1,0.005291005291005291,1.0
openvpn-2.4.3-compat_h,Classic vector model,35,1,0.02857142857142857,1.0
openvpn-2.4.3-have_in_pktinfo,BM25,5,1,0.2,1.0
openvpn-2.4.3-init_h,Classic vector model,115,1,0.0,0.0
openvpn-2.4.3-configure_git_revision,BM25,32,1,0.03125,1.0
openvpn-2.4.3-enable_ofb_cfb_mode,Classic vector model,113,1,0.008849557522123894,1.0
openvpn-2.4.3-msg_errqueue,BM25,116,1,0.008620689655172414,1.0
openvpn-2.4.3-have_rsa_meth_set_pub_dec,Classic vector model,122,1,0.00819672131147541,1.0
openvpn-2.4.3-libressl_version_number,BM25,66,1,0.015151515151515152,1.0
openvpn-2.4.3-uint8_max,Classic vector model,115,1,0.0,0.0
openvpn-2.4.3-pushlist_h,BM25,2,1,0.5,1.0
openvpn-2.4.3-ip_pmtudisc_do,BM25,1,1,1.0,1.0
openvpn-2.4.3-have_openlog,Classic vector model,190,1,0.005263157894736842,1.0
openvpn-2.4.3-syslog_capability,Classic vector model,14,1,0.07142857142857142,1.0
openvpn-2.4.3-siocsiftxqlen,Classic vector model,1,1,1.0,1.0
openvpn-2.4.3-target_freebsd,BM25,21,1,0.047619047619047616,1.0
openvpn-2.4.3-have_config_h,Classic vector model,182,1,0.005494505494505495,1.0
openvpn-2.4.3-ip_pmtudisc_dont,BM25,7,1,0.14285714285714285,1.0
openvpn-2.4.3-ssl_op_no_compression,BM25,1,1,1.0,1.0
openvpn-2.4.3-tun_pass_buffer,Classic vector model,164,1,0.0,0.0
openvpn-2.4.3-target_aix,BM25,20,1,0.05,1.0
openvpn-2.4.3-enable_prediction_resistance,BM25,90,1,0.011111111111111112,1.0
openvpn-2.4.3-have_unlink,Classic vector model,186,1,0.0,0.0
openvpn-2.4.3-enable_comp_stub,BM25,95,1,0.010526315789473684,1.0
openvpn-2.4.3-have_winsock2_h,Classic vector model,187,1,0.0,0.0
openvpn-2.4.3-have_openssl_engine,BM25,37,1,0.02702702702702703,1.0
openvpn-2.4.3-have_config_version_h,BM25,115,1,0.008695652173913044,1.0
openvpn-2.4.3-have_resolv_h,Classic vector model,189,1,0.0,0.0
openvpn-2.4.3-bio_debug,Classic vector model,66,1,0.015151515151515152,1.0
openvpn-2.4.3-schedule_test,Classic vector model,66,1,0.015151515151515152,1.0
openvpn-2.4.3-passtos_capability,BM25,13,1,0.07692307692307693,1.0
openvpn-2.4.3-openvpn_debug_command_line,BM25,123,1,0.008130081300813009,1.0
openvpn-2.4.3-have_stdlib_h,BM25,14,1,0.07142857142857142,1.0
openvpn-2.4.3-management_echo_pull_info,Classic vector model,100,1,0.0,0.0
openvpn-2.4.3-pid_simulate_backtrack,BM25,39,1,0.02564102564102564,1.0
openvpn-2.4.3-have_rsa_set0_key,Classic vector model,184,1,0.0,0.0
openvpn-2.4.3-have_poll,BM25,14,1,0.07142857142857142,1.0
openvpn-2.4.3-have_stdio_h,Classic vector model,187,1,0.0,0.0
openvpn-2.4.3-target_solaris,BM25,21,1,0.047619047619047616,1.0
openvpn-2.4.3-enable_management,Classic vector model,98,1,0.01020408163265306,1.0
openvpn-2.4.3-ipproto_tcp,Classic vector model,132,1,0.0,0.0
openvpn-2.4.3-options_h,BM25,65,1,0.015384615384615385,1.0
openvpn-2.4.3-shaper_use_fp,Classic vector model,171,1,0.0,0.0
openvpn-2.4.3-evp_max_md_size,BM25,148,1,0.006756756756756757,1.0
openvpn-2.4.3-_msc_ver,BM25,82,1,0.012195121951219513,1.0
openvpn-2.4.3-wexitstatus,BM25,3,1,0.3333333333333333,1.0
openvpn-2.4.3-cert_store_open_existing_flag,BM25,121,1,0.008264462809917356,1.0
openvpn-2.4.3-time_test,BM25,122,1,0.00819672131147541,1.0
openvpn-2.4.3-have_net_if_h,Classic vector model,191,1,0.005235602094240838,1.0
openvpn-2.4.3-have_versionhelpers_h,BM25,4,1,0.25,1.0
openvpn-2.4.3-have_ssl_ctx_get_default_passwd_cb,Classic vector model,163,1,0.0,0.0
openvpn-2.4.3-exponential_backoff,BM25,4,1,0.25,1.0
openvpn-2.4.3-mbedtls_ssl_major_version_3,Classic vector model,180,1,0.0,0.0
openvpn-2.4.3-iff_multicast,BM25,34,1,0.029411764705882353,1.0
openvpn-2.4.3-enable_selinux,Classic vector model,91,1,0.0,0.0
openvpn-2.4.3-have_x509_object_free,Classic vector model,155,1,0.0064516129032258064,1.0
openvpn-2.4.3-shaper_h,BM25,12,1,0.08333333333333333,1.0
openvpn-2.4.3-ntlm,Classic vector model,6,1,0.16666666666666666,1.0
openvpn-2.4.3-ssl_op_no_ticket,BM25,2,1,0.5,1.0
openvpn-2.4.3-have_chroot,BM25,7,1,0.14285714285714285,1.0
openvpn-2.4.3-have_ctype_h,BM25,5,1,0.2,1.0
openvpn-2.4.3-enable_feature_tun_persist,Classic vector model,156,1,0.0,0.0
openvpn-2.4.3-mstats_test,BM25,67,1,0.014925373134328358,1.0
openvpn-2.4.3-management_def_auth,Classic vector model,161,1,0.0,0.0
openvpn-2.4.3-have_getpeereid,Classic vector model,190,1,0.0,0.0
openvpn-2.4.3-so_sndbuf,BM25,5,1,0.2,1.0
openvpn-2.4.3-enable_feature_execve,BM25,97,1,0.010309278350515464,1.0
openvpn-2.4.3-reliable_h,Classic vector model,6,1,0.16666666666666666,1.0
openvpn-2.4.3-proxy_digest_auth,BM25,41,1,0.024390243902439025,1.0
openvpn-2.4.3-have_sys_file_h,Classic vector model,177,1,0.005649717514124294,1.0
openvpn-2.4.3-mudp_h,Classic vector model,2,1,0.5,1.0
openvpn-2.4.3-tun_h,BM25,2,1,0.5,1.0
openvpn-2.4.3-enable_strict_options_check,Classic vector model,136,1,0.0,0.0
openvpn-2.4.3-lz4_force_sw_bitcount,Classic vector model,81,1,0.012345679012345678,1.0
openvpn-2.4.3-have_stdint_h,BM25,3,1,0.3333333333333333,1.0
openvpn-2.4.3-have_hmac_ctx_free,Classic vector model,178,1,0.0056179775280898875,1.0
openvpn-2.4.3-have_hmac_ctx_init,BM25,125,1,0.008,1.0
openvpn-2.4.3-have_setsid,Classic vector model,190,1,0.0,0.0
openvpn-2.4.3-have_lzo_lzo1x_h,BM25,8,1,0.125,1.0
openvpn-2.4.3-have_sys_inotify_h,Classic vector model,169,1,0.005917159763313609,1.0
openvpn-2.4.3-have_cmsghdr,BM25,4,1,0.0,0.0
openvpn-2.4.3-rsa_f_rsa_ossl_private_encrypt,Classic vector model,183,1,0.0,0.0
openvpn-2.4.3-have_rsa_meth_set_priv_enc,BM25,128,1,0.0078125,1.0
openvpn-2.4.3-enable_cryptoapi,BM25,91,1,0.01098901098901099,1.0
openvpn-2.4.3-integer_h,Classic vector model,22,1,0.045454545454545456,1.0
openvpn-2.4.3-packet_id_h,BM25,1,1,1.0,1.0
openvpn-2.4.3-have_sys_mman_h,Classic vector model,163,1,0.0,0.0
openvpn-2.4.3-have_sys_file_h,BM25,146,1,0.00684931506849315,1.0
openvpn-2.4.3-target_android,BM25,22,1,0.045454545454545456,1.0
openvpn-2.4.3-list_test,Classic vector model,102,1,0.0,0.0
openvpn-2.4.3-pkcs11_backend_h_,Classic vector model,33,1,0.030303030303030304,1.0
openvpn-2.4.3-have_pwd_h,BM25,2,1,0.5,1.0
openvpn-2.4.3-have_getpeername,Classic vector model,190,1,0.0,0.0
openvpn-2.4.3-have_sys_time_h,BM25,148,1,0.006756756756756757,1.0
openvpn-2.4.3-openvpn_h,Classic vector model,192,1,0.0,0.0
openvpn-2.4.3-target_dragonfly,BM25,20,1,0.05,1.0
openvpn-2.4.3-ntlm_h,Classic vector model,6,1,0.16666666666666666,1.0
openvpn-2.4.3-ip_mtu_discover,Classic vector model,167,1,0.0,0.0
openvpn-2.4.3-argv_h,BM25,34,1,0.029411764705882353,1.0
openvpn-2.4.3-have_sys_ioctl_h,BM25,92,1,0.010869565217391304,1.0
openvpn-2.4.3-circ_list_h,Classic vector model,77,1,0.0,0.0
openvpn-2.4.3-ifconfig_pool_test,Classic vector model,74,1,0.013513513513513514,1.0
openvpn-2.4.3-enable_feature_shaper,BM25,93,1,0.010752688172043012,1.0
openvpn-2.4.3-character_class_debug,Classic vector model,62,1,0.0,0.0
openvpn-2.4.3-have_time_h,BM25,105,1,0.009523809523809525,1.0
openvpn-2.4.3-ping_h,Classic vector model,36,1,0.0,0.0
openvpn-2.4.3-cert_system_store_current_user_id,BM25,110,1,0.00909090909090909,1.0
openvpn-2.4.3-use_valgrind,Classic vector model,193,1,0.0,0.0
openvpn-2.4.3-target_netbsd,BM25,20,1,0.05,1.0
openvpn-2.4.3-have_syslog,Classic vector model,186,1,0.0,0.0
openvpn-2.4.3-have_sys_socket_h,BM25,112,1,0.008928571428571428,1.0
openvpn-2.4.3-have_anonymous_union_support,BM25,2,1,0.5,1.0
openvpn-2.4.3-occ_h,Classic vector model,34,1,0.0,0.0
openvpn-2.4.3-enable_debug,BM25,110,1,0.00909090909090909,1.0
openvpn-2.4.3-tlscrypt_h,Classic vector model,1,1,1.0,1.0
openvpn-2.4.3-have_epoll_create,Classic vector model,183,1,0.0,0.0
openvpn-2.4.3-have_evp_md_ctx_new,BM25,131,1,0.007633587786259542,1.0
openvpn-2.4.3-heapmode,Classic vector model,1,1,1.0,1.0
openvpn-2.4.3-use_comp,Classic vector model,188,1,0.005319148936170213,1.0
openvpn-2.4.3-sol_ip,BM25,40,1,0.025,1.0
openvpn-2.4.3-sig_h,Classic vector model,124,1,0.0,0.0
openvpn-2.4.3-unsafe_debug,BM25,59,1,0.01694915254237288,1.0
openvpn-2.4.3-status_h,Classic vector model,66,1,0.0,0.0
openvpn-2.4.3-default_pkcs11_module,Classic vector model,43,1,0.023255813953488372,1.0
openvpn-2.4.3-socks_h,BM25,10,1,0.1,1.0
openvpn-2.4.3-p2mp,Classic vector model,29,1,0.034482758620689655,1.0
openvpn-2.4.3-tcp_nodelay,Classic vector model,136,1,0.0,0.0
openvpn-2.4.3-mbedtls_ssl_minor_version_2,Classic vector model,181,1,0.0,0.0
openvpn-2.4.3-have_sa_family_t,BM25,24,1,0.041666666666666664,1.0
openvpn-2.4.3-dmalloc,Classic vector model,7,1,0.14285714285714285,1.0
openvpn-2.4.3-enable_crypto_mbedtls,BM25,117,1,0.008547008547008548,1.0
