"sep=,"
FILENAME,LOC,NOFC,LOF,ANDAVG,ANDSTDEV,SDEGMEAN,SDEGSTD,TDEGMEAN,TDEGSTD,HOM,HET,HOHE,GRANGL,GRANFL,GRANBL,GRANSL,GRANEL,GRANML,GRANERR,NDMAX,NOFPFCMEAN,NOFPFCSTD
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/lynx-2.8.9/_cppstats/WWW/Library/Implementation/LYLeaks.h.xml,159,22,110,2.625,0.7109393663377318,,,,,,,,3,24,0,0,0,0,0,4,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/lynx-2.8.9/_cppstats/WWW/Library/Implementation/LYexit.h.xml,27,5,16,1.8333333333333333,0.408248290463863,,,,,,,,4,2,0,0,0,0,0,2,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/lynx-2.8.9/_cppstats/WWW/Library/Implementation/SGML.c.xml,3672,9,671,1.0166666666666666,0.12855586584927872,,,,,,,,13,16,93,0,4,0,0,2,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/lynx-2.8.9/_cppstats/WWW/Library/Implementation/SGML.h.xml,118,4,5,1.0,0.0,,,,,,,,1,4,0,0,0,0,0,1,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/lynx-2.8.9/_cppstats/WWW/Library/Implementation/UCAux.h.xml,70,5,6,1.0,0.0,,,,,,,,5,1,0,0,0,0,0,1,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/lynx-2.8.9/_cppstats/WWW/Library/Implementation/UCDefs.h.xml,63,1,1,1.0,0,,,,,,,,1,0,0,0,0,0,0,1,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/lynx-2.8.9/_cppstats/WWW/Library/Implementation/UCMap.h.xml,67,4,7,1.0,0.0,,,,,,,,2,3,0,0,0,0,0,1,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/lynx-2.8.9/_cppstats/WWW/Library/Implementation/dtd_util.c.xml,1202,3,41,1.0,0.0,,,,,,,,2,5,3,0,0,2,0,1,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/lynx-2.8.9/_cppstats/WWW/Library/Implementation/hdr_HTMLDTD.h.xml,906,1,2,1.0,0.0,,,,,,,,1,1,0,0,0,0,0,1,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/lynx-2.8.9/_cppstats/WWW/Library/Implementation/src0_HTMLDTD.h.xml,2265,4,2126,1.75,0.5,,,,,,,,7,0,0,0,0,0,0,2,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/lynx-2.8.9/_cppstats/WWW/Library/Implementation/src1_HTMLDTD.h.xml,2265,4,2126,1.75,0.5,,,,,,,,7,0,0,0,0,0,0,2,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/lynx-2.8.9/_cppstats/WWW/Library/Implementation/tidy_tls.h.xml,111,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/lynx-2.8.9/_cppstats/WWW/Library/Implementation/www_tcp.h.xml,681,119,409,1.8484848484848484,0.7764161991306563,,,,,,,,147,0,0,0,0,0,3,4,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/lynx-2.8.9/_cppstats/WWW/Library/Implementation/www_wait.h.xml,26,5,7,1.4285714285714286,0.5345224838248488,,,,,,,,10,0,0,0,0,0,0,2,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/lynx-2.8.9/_cppstats/lib/dirent.c.xml,209,3,9,1.0,0.0,,,,,,,,3,0,0,0,0,0,0,1,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/lynx-2.8.9/_cppstats/lib/dirent.h.xml,24,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/lynx-2.8.9/_cppstats/src/AttrList.h.xml,45,2,10,1.0,0.0,,,,,,,,1,4,0,0,0,0,0,1,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/lynx-2.8.9/_cppstats/src/DefaultStyle.c.xml,419,1,10,1.0,0.0,,,,,,,,1,0,1,0,0,0,0,1,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/lynx-2.8.9/_cppstats/src/GridText.c.xml,10243,40,2404,1.2169811320754718,0.4131652637714575,,,,,,,,55,88,86,0,17,0,0,2,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/lynx-2.8.9/_cppstats/src/GridText.h.xml,212,9,10,1.0,0.0,,,,,,,,2,6,0,0,0,0,0,1,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/lynx-2.8.9/_cppstats/src/HTAlert.c.xml,821,14,137,1.0588235294117647,0.24253562503633305,,,,,,,,6,5,9,0,1,0,0,2,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/lynx-2.8.9/_cppstats/src/HTAlert.h.xml,48,2,4,1.0,0.0,,,,,,,,1,3,0,0,0,0,0,1,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/lynx-2.8.9/_cppstats/src/HTFWriter.c.xml,1012,13,306,1.0769230769230769,0.2699527623995086,,,,,,,,10,8,32,0,1,0,1,2,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/lynx-2.8.9/_cppstats/src/HTFont.h.xml,28,1,4,1.0,0.0,,,,,,,,4,0,0,0,0,0,0,1,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/lynx-2.8.9/_cppstats/src/HTForms.h.xml,126,2,3,1.0,0.0,,,,,,,,2,1,0,0,0,0,0,1,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/lynx-2.8.9/_cppstats/src/HTInit.c.xml,1082,6,272,1.8333333333333333,0.5144957554275265,,,,,,,,0,8,23,0,0,0,0,3,,
