"sep=,"
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/gc/mark_sweep.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/gc/string_gc.c.xml,RESOURCE_DEBUG;WE_WANT_EVER_GROWING_ALLOCATIONS
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/gc/system.c.xml,PARROT_HAS_HEADER_SETJMP;PLATFORM_STACK_WALK;__GNUC__;__arch64__;__hpux;__ia64__;__sparc;__sparcv9;__sparcv9__
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/gc/variable_size_pool.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/gc/variable_size_pool.h.xml,PARROT_GC_VARIABLE_SIZE_POOL_H_GUARD
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/global_setup.c.xml,PARROT_HAS_CORE_NCI_THUNKS;PARROT_HAS_EXTRA_NCI_THUNKS;PARROT_HAS_LIBFFI
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/hash.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/hll.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/include/imcc/api.h.xml,PARROT_IMCC_API_H_GUARD
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/include/imcc/embed.h.xml,IMCC_IMC_H_HAVE_TYPEDEFS;PARROT_IMCC_EMBED_H_GUARD
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/include/imcc/yyscanner.h.xml,PARROT_IMCC_YYSCANNER_H_GUARD;YY_TYPEDEF_YY_SCANNER_T
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/include/parrot/alarm.h.xml,PARROT_ALARM_H_GUARD
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/include/parrot/api.h.xml,NDEBUG;PARROT_API_H_GUARD;__GNUC__
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/include/parrot/caches.h.xml,PARROT_CACHES_H_GUARD
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/include/parrot/call.h.xml,PARROT_INTER_CALL_H_GUARD
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/include/parrot/cclass.h.xml,PARROT_CCLASS_H_GUARD
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/include/parrot/compiler.h.xml,HASATTRIBUTE_COLD;HASATTRIBUTE_CONST;HASATTRIBUTE_DEPRECATED;HASATTRIBUTE_FORMAT;HASATTRIBUTE_HOT;HASATTRIBUTE_MALLOC;HASATTRIBUTE_NEVER_WORKS;HASATTRIBUTE_NONNULL;HASATTRIBUTE_NORETURN;HASATTRIBUTE_PURE;HASATTRIBUTE_UNUSED;HASATTRIBUTE_WARN_UNUSED_RESULT;PARROT_COMPILER_H_GUARD;PARROT_HAS_HEADER_SAL;_MSC_VER;__attribute__cold__;__attribute__const__;__attribute__deprecated__;__attribute__format__;__attribute__hot__;__attribute__malloc__;__attribute__nonnull__;__attribute__noreturn__;__attribute__pure__;__attribute__unused__;__attribute__warn_unused_result__;__clang__;__cplusplus;__has_feature
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/include/parrot/context.h.xml,NDEBUG;PARROT_CONTEXT_H_GUARD
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/include/parrot/core_types.h.xml,PARROT_CORE_TYPES_H_GUARD
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/include/parrot/datatypes.h.xml,INSIDE_GLOBAL_SETUP;PARROT_DATATYPES_H_GUARD;PARROT_HAS_INF_NAN;PARROT_HAS_INT64;PARROT_HAS_LONGLONG
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/include/parrot/debugger.h.xml,PARROT_PDB_H_GUARD
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/include/parrot/disassemble.h.xml,PARROT_DISASSEMBLE_H_GUARD
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/include/parrot/dynext.h.xml,PARROT_DYNEXT_H_GUARD
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/include/parrot/encoding.h.xml,PARROT_ENCODING_H_GUARD;PARROT_IN_CORE
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/include/parrot/enums.h.xml,PARROT_ENUMS_H_GUARD
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/include/parrot/events.h.xml,PARROT_EVENTS_H_GUARD
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/include/parrot/exceptions.h.xml,NDEBUG;PARROT_EXCEPTIONS_H_GUARD;__GNUC__
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/include/parrot/exit.h.xml,DUMPCORE;PARROT_EXIT_H_GUARD
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/include/parrot/extend.h.xml,PARROT_EXTEND_H_GUARD;PARROT_IN_CORE
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/include/parrot/gc_api.h.xml,MALLOC_ALIGNMENT;PARROT_GC_API_H_GUARD;PARROT_IN_CORE
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/include/parrot/global_setup.h.xml,PARROT_GLOBAL_SETUP_H_GUARD
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/include/parrot/hash.h.xml,PARROT_HASH_H_GUARD
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/include/parrot/hll.h.xml,PARROT_HLL_H_GUARD
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/include/parrot/imageio.h.xml,PARROT_IMAGEIO_H_GUARD
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/include/parrot/interpreter.h.xml,PARROT_INTERPRETER_H_GUARD;PARROT_IN_CORE;PMC_IS_NULL;STRING_IS_NULL
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/include/parrot/io.h.xml,BLKSIZE;PARROT_IO_H_GUARD
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/include/parrot/key.h.xml,PARROT_KEY_H_GUARD
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/include/parrot/library.h.xml,PARROT_LIBRARY_H_GUARD
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/include/parrot/list.h.xml,NDEBUG;PARROT_GC_LIST_H_GUARD
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/include/parrot/longopt.h.xml,PARROT_LONGOPT_H_GUARD
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/include/parrot/memory.h.xml,PARROT_MEMORY_H_GUARD
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/include/parrot/misc.h.xml,PARROT_HAS_C99_SNPRINTF;PARROT_MISC_H_GUARD
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/include/parrot/multidispatch.h.xml,PARROT_MMD_H_GUARD
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/include/parrot/namespace.h.xml,PARROT_GLOBAL_H_GUARD
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/include/parrot/nci.h.xml,PARROT_NCI_H_GUARD
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/include/parrot/oo.h.xml,PARROT_OO_H_GUARD
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/include/parrot/oo_private.h.xml,PARROT_OO_PRIVATE_H_GUARD
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/include/parrot/op.h.xml,PARROT_OP_H_GUARD
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/include/parrot/oplib.h.xml,PARROT_OPLIB_H_GUARD
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/include/parrot/oplib/core_ops.h.xml,PARROT_OPLIB_CORE_OPS_H_GUARD
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/include/parrot/oplib/ops.h.xml,PARROT_OPLIB_OPS_H_GUARD
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/include/parrot/opsenum.h.xml,PARROT_OPSENUM_H_GUARD
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/include/parrot/packfile.h.xml,PARROT_PACKFILE_H_GUARD
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/include/parrot/parrot.h.xml,INSIDE_GLOBAL_SETUP;INTVAL_SIZE;LONG_SIZE;MAP_FAILED;O_BINARY;PARROT_HAS_GETTEXT;PARROT_HAS_HEADER_FCNTL;PARROT_HAS_HEADER_LIMITS;PARROT_HAS_HEADER_PROCESS;PARROT_HAS_HEADER_SETJMP;PARROT_HAS_HEADER_SYSMMAN;PARROT_HAS_HEADER_SYSSTAT;PARROT_HAS_HEADER_SYSTIME;PARROT_HAS_HEADER_SYSTYPES;PARROT_HAS_HEADER_TIME;PARROT_HAS_HEADER_UNISTD;PARROT_HAS_LIBFFI;PARROT_PARROT_H_GUARD;PTR_SIZE;_COMPILER_VERSION;__GCC__;__cplusplus;__sgi
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/include/parrot/platform_interface.h.xml,LLONG_MAX;LLONG_MIN;NUMVAL_SIZE;PARROT_HAS_HEADER_LIMITS;PARROT_HAS_SOME_MEMALIGN;PARROT_HAS_SOME_SYS_TIMER;PARROT_HAS_TIMESPEC;PARROT_PLATFORM_INTERFACE_H_GUARD;_MSC_VER;_WIN32;signbit
