"sep=,"
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/flcache.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/flcache.h.xml,CHEROKEE_COMPILATION;CHEROKEE_FLCACHE_H;CHEROKEE_INSIDE_CHEROKEE_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/gen_evhost.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/gen_evhost.h.xml,CHEROKEE_COMPILATION;CHEROKEE_INSIDE_CHEROKEE_H;CHEROKEE_VRULE_EVHOST_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/getopt/getopt.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/getopt/getopt.h.xml,_GETOPT_H;__GNU_LIBRARY__;__cplusplus;__need_getopt
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/getopt/getopt1.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/getopt/gettext.h.xml,ENABLE_NLS;_LIBGETTEXT_H;__sun
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/handler.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/handler.h.xml,CHEROKEE_COMPILATION;CHEROKEE_HANDLER_H;CHEROKEE_INSIDE_CHEROKEE_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/handler_admin.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/handler_admin.h.xml,CHEROKEE_ADMIN_HANDLER_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/handler_cgi.c.xml,HAVE_STDARG_H;HAVE_SYS_WAIT_H;TRACE_ENABLED
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/handler_cgi.h.xml,CHEROKEE_HANDLER_CGI_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/handler_cgi_base.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/handler_cgi_base.h.xml,CHEROKEE_HANDLER_CGI_BASE_H;SUPPORT_XSENDFILE
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/handler_common.c.xml,HAVE_STRINGS_H;HAVE_SYS_TYPES_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/handler_common.h.xml,CHEROKEE_HANDLER_COMMON_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/handler_custom_error.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/handler_custom_error.h.xml,CHEROKEE_HANDLER_CUSTOM_ERROR_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/handler_dbslayer.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/handler_dbslayer.h.xml,CHEROKEE_HANDLER_DBSLAYER_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/handler_dirlist.c.xml,HAVE_GRP_H;HAVE_PWD_H;_PC_NAME_MAX
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/handler_dirlist.h.xml,CHEROKEE_DIRLIST_HANDLER_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/handler_drop.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/handler_drop.h.xml,CHEROKEE_HANDLER_DROP_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/handler_empty_gif.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/handler_empty_gif.h.xml,CHEROKEE_HANDLER_EMPTY_GIF_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/handler_error.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/handler_error.h.xml,CHEROKEE_HANDLER_ERROR_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/handler_error_nn.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/handler_error_nn.h.xml,CHEROKEE_HANDLER_ERROR_NN_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/handler_error_redir.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/handler_error_redir.h.xml,CHEROKEE_HANDLER_ERROR_REDIR_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/handler_fcgi.c.xml,TRACE_ENABLED
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/handler_fcgi.h.xml,CHEROKEE_HANDLER_FCGI_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/handler_file.c.xml,WITH_SENDFILE
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/handler_file.h.xml,CHEROKEE_HANDLER_FILE_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/handler_post_report.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/handler_post_report.h.xml,CHEROKEE_HANDLER_POST_REPORT_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/handler_proxy.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/handler_proxy.h.xml,CHEROKEE_HANDLER_PROXY_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/handler_redir.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/handler_redir.h.xml,CHEROKEE_HANDLER_REDIR_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/handler_render_rrd.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/handler_render_rrd.h.xml,CHEROKEE_HANDLER_RENDER_RRD_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/handler_scgi.c.xml,TRACE_ENABLED
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/handler_scgi.h.xml,CHEROKEE_HANDLER_SCGI_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/handler_secdownload.c.xml,TRACE_ENABLED
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/cherokee-1.2.103/_cppstats_featurelocations/handler_secdownload.h.xml,CHEROKEE_HANDLER_SECDOWNLOAD_H
