"sep=,"
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xorg-server-1.19.3/_cppstats_featurelocations/Xi/grabdev.h.xml,GRABDEV_H;HAVE_DIX_CONFIG_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xorg-server-1.19.3/_cppstats_featurelocations/Xi/grabdevb.c.xml,HAVE_DIX_CONFIG_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xorg-server-1.19.3/_cppstats_featurelocations/Xi/grabdevb.h.xml,GRABDEVB_H;HAVE_DIX_CONFIG_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xorg-server-1.19.3/_cppstats_featurelocations/Xi/grabdevk.c.xml,HAVE_DIX_CONFIG_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xorg-server-1.19.3/_cppstats_featurelocations/Xi/grabdevk.h.xml,GRABDEVK_H;HAVE_DIX_CONFIG_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xorg-server-1.19.3/_cppstats_featurelocations/Xi/gtmotion.c.xml,HAVE_DIX_CONFIG_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xorg-server-1.19.3/_cppstats_featurelocations/Xi/gtmotion.h.xml,GTMOTION_H;HAVE_DIX_CONFIG_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xorg-server-1.19.3/_cppstats_featurelocations/Xi/listdev.c.xml,HAVE_DIX_CONFIG_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xorg-server-1.19.3/_cppstats_featurelocations/Xi/listdev.h.xml,HAVE_DIX_CONFIG_H;LISTDEV_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xorg-server-1.19.3/_cppstats_featurelocations/Xi/opendev.c.xml,HAVE_DIX_CONFIG_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xorg-server-1.19.3/_cppstats_featurelocations/Xi/opendev.h.xml,HAVE_DIX_CONFIG_H;OPENDEV_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xorg-server-1.19.3/_cppstats_featurelocations/Xi/queryst.c.xml,HAVE_DIX_CONFIG_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xorg-server-1.19.3/_cppstats_featurelocations/Xi/queryst.h.xml,HAVE_DIX_CONFIG_H;QUERYST_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xorg-server-1.19.3/_cppstats_featurelocations/Xi/selectev.c.xml,HAVE_DIX_CONFIG_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xorg-server-1.19.3/_cppstats_featurelocations/Xi/selectev.h.xml,HAVE_DIX_CONFIG_H;SELECTEV_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xorg-server-1.19.3/_cppstats_featurelocations/Xi/sendexev.c.xml,HAVE_DIX_CONFIG_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xorg-server-1.19.3/_cppstats_featurelocations/Xi/sendexev.h.xml,HAVE_DIX_CONFIG_H;SENDEXEV_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xorg-server-1.19.3/_cppstats_featurelocations/Xi/setbmap.c.xml,HAVE_DIX_CONFIG_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xorg-server-1.19.3/_cppstats_featurelocations/Xi/setbmap.h.xml,HAVE_DIX_CONFIG_H;SETBMAP_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xorg-server-1.19.3/_cppstats_featurelocations/Xi/setdval.c.xml,HAVE_DIX_CONFIG_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xorg-server-1.19.3/_cppstats_featurelocations/Xi/setdval.h.xml,HAVE_DIX_CONFIG_H;SETDVAL_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xorg-server-1.19.3/_cppstats_featurelocations/Xi/setfocus.c.xml,HAVE_DIX_CONFIG_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xorg-server-1.19.3/_cppstats_featurelocations/Xi/setfocus.h.xml,HAVE_DIX_CONFIG_H;SETFOCUS_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xorg-server-1.19.3/_cppstats_featurelocations/Xi/setmmap.c.xml,HAVE_DIX_CONFIG_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xorg-server-1.19.3/_cppstats_featurelocations/Xi/setmmap.h.xml,HAVE_DIX_CONFIG_H;SETMMAP_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xorg-server-1.19.3/_cppstats_featurelocations/Xi/setmode.c.xml,HAVE_DIX_CONFIG_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xorg-server-1.19.3/_cppstats_featurelocations/Xi/setmode.h.xml,HAVE_DIX_CONFIG_H;SETMODE_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xorg-server-1.19.3/_cppstats_featurelocations/Xi/stubs.c.xml,HAVE_DIX_CONFIG_H
